区域,小区名称,户型,面积,价格(万),单价(元/平米),性质,朝向,装修,是否有电梯,楼层,建筑年代,楼型
石景山,依翠园 ,3室1厅,112.53,650,57763,,东西北,简装,无,中楼层(共18层)1998年建塔楼,,-
石景山,广安﹒康馨家园 ,2室1厅,80.81,410,50737,,南北,毛坯,无,低楼层(共34层)2013年建板塔结合,,-
石景山,远洋山水 ,1室1厅,54,395,73149,,西,精装,有电梯,低楼层(共27层)2007年建塔楼,,-
石景山,七星园 ,2室1厅,63.69,399,62648,,南北,简装,无电梯,底层(共6层)1994年建板楼,,-
石景山,永乐东区 ,1室1厅,47.17,275,58300,房本满五年,西南,精装,有电梯,底层(共20层)1991年建塔楼,,-
石景山,远洋沁山水 ,2室1厅,87.44,720,82343,房本满五年,东西,精装,有电梯,中楼层(共18层)2011年建板楼,,-
石景山,双锦园 ,1室1厅,41.82,270,64563,房本满五年,西,其他,有电梯,低楼层(共16层)2000年建板塔结合,,-
石景山,远洋山水 ,1室1厅,70.6,530,75071,房本满五年,东,精装,有电梯,中楼层(共25层)2005年建塔楼,,-
石景山,远洋山水 ,2室2厅,100.62,740,73545,房本满五年,南,精装,有电梯,中楼层(共26层)2007年建板塔结合,,-
石景山,御景山 ,3室1厅,131.28,780,59415,房本满五年,南北,简装,有电梯,高楼层(共17层)2004年建板塔结合,,-
石景山,杨庄小区 ,2室1厅,64,345,53907,房本满五年,南北,精装,有电梯,高楼层(共14层)1991年建板塔结合,,-
石景山,杨庄小区 ,2室1厅,58.35,310,53128,房本满五年,南北,简装,无电梯,底层(共6层)1989年建板楼,,-
石景山,六合园 ,2室1厅,84.52,475,56200,房本满五年,东北,精装,有电梯,中楼层(共22层)1995年建塔楼,,-
石景山,远洋山水 ,2室1厅,67.43,490,72668,房本满五年,西,精装,有电梯,低楼层(共26层)2007年建板塔结合,,-
石景山,地震局宿舍 ,2室1厅,60.71,365,60122,房本满五年,南北,精装,无电梯,中楼层(共6层)1995年建板楼,,-
石景山,聚兴园 ,2室1厅,93.23,590,63285,房本满五年,南北,毛坯,无,中楼层(共13层)2006年建板塔结合,,-
石景山,地震局宿舍 ,2室1厅,60.71,398,65558,房本满五年,南北,其他,无电梯,中楼层(共6层)1995年建板楼,,-
石景山,海特花园小区 ,2室2厅,92.8,490,52802,房本满五年,南北,精装,无电梯,低楼层(共7层)1995年建板楼,,-
石景山,黄南苑 ,2室1厅,81.57,446,54677,房本满五年,东南,其他,有电梯,高楼层(共24层)2001年建塔楼,,-
石景山,永乐西区 ,2室1厅,53.75,360,66977,房本满五年,南西北,精装,无电梯,底层(共6层)1986年建板楼,,-
石景山,西引力 ,2室1厅,102.05,608,59579,房本满五年,南北,简装,有电梯,高楼层(共16层)2005年建板塔结合,,-
石景山,永乐东区 ,2室1厅,60.44,365,60391,房本满五年,南北,简装,有电梯,高楼层(共20层)1990年建塔楼,,-
石景山,高井 ,2室1厅,58.43,255,43642,房本满五年,南北,毛坯,无电梯,底层(共6层)1994年建板楼,,-
石景山,老山东里 ,3室1厅,75.14,473,62950,房本满五年,南北,毛坯,无电梯,中楼层(共6层)1985年建板楼,,-
石景山,金顶阳光 ,3室1厅,90.39,478,52882,房本满五年,南北,简装,有电梯,顶层(共18层)2009年建板楼,,-
石景山,远洋山水 ,3室1厅,138.01,1090,78980,房本满五年,南北,其他,有电梯,中楼层(共25层)2005年建板塔结合,,-
石景山,苹果园小区二区 ,2室0厅,69.24,350,50549,房本满五年,南,精装,有电梯,高楼层(共16层)1994年建塔楼,,-
石景山,老山东里 ,1室1厅,37.9,265,69921,房本满五年,南北,简装,无电梯,底层(共6层)1985年建板楼,,-
石景山,杨庄小区 ,2室1厅,62.11,340,54742,房本满五年,南北,精装,无电梯,中楼层(共6层)1992年建板楼,,-
石景山,重兴园 ,2室1厅,88.46,459,51888,,西南,简装,有电梯,中楼层(共24层)2003年建塔楼,,-
石景山,曦景长安 ,1室0厅,62.1,370,59582,,南,精装,有电梯,中楼层(共16层)2006年建板塔结合,,-
石景山,模式口北里 ,2室1厅,71.23,360,50541,,南北,简装,无电梯,顶层(共6层)1997年建板楼,,-
石景山,杨庄小区 ,2室1厅,76.22,400,52480,,南北,精装,无电梯,顶层(共6层)1999年建板楼,,-
石景山,杨庄中区 ,2室1厅,92.92,485,52196,,南北,精装,无电梯,顶层(共6层)2004年建板楼,,-
石景山,模式口北里 ,2室1厅,71.23,360,50541,房本满五年,南北,简装,无电梯,顶层(共6层)1997年建板楼,,-
石景山,七星园 ,1室1厅,63.86,425,66552,房本满五年,南,简装,有电梯,中楼层(共19层)1996年建塔楼,,-
石景山,老山东里 ,2室1厅,50.15,310,61815,房本满五年,南北,简装,无电梯,中楼层(共6层)1982年建板楼,,-
石景山,苹果园小区一区 ,2室1厅,57.2,310,54196,房本满五年,南,简装,有电梯,低楼层(共14层)2000年建板塔结合,,-
石景山,八角南路 ,2室1厅,61.84,325,52555,房本满五年,南北,简装,无,高楼层(共6层)1983年建板楼,,-
石景山,模式口南里 ,2室1厅,54.38,282,51858,房本满五年,南,精装,无电梯,高楼层(共6层)1986年建板楼,,-
石景山,模式口西里 ,2室1厅,61.38,275,44803,房本满五年,东西,毛坯,无,高楼层(共6层)1991年建板楼,,-
石景山,远洋山水 ,2室2厅,98.36,790,80318,房本满五年,南,精装,有电梯,高楼层(共26层)2005年建板塔结合,,-
石景山,远洋沁山水 ,3室1厅,142.43,1350,94784,房本满五年,南北,精装,有电梯,低楼层(共21层)2008年建板楼,,-
石景山,远洋山水 ,2室1厅,89.48,739,82589,房本满五年,东南,精装,有电梯,低楼层(共21层)2006年建板塔结合,,-
石景山,西引力 ,2室1厅,87.86,522,59413,房本满五年,东南,简装,有电梯,低楼层(共18层)2005年建板塔结合,,-
石景山,杨庄北区 ,2室1厅,104.6,575,54972,房本满五年,东南,精装,有电梯,高楼层(共20层)2001年建塔楼,,-
石景山,西现代城 ,2室2厅,105.55,610,57793,房本满五年,南北,其他,有电梯,低楼层(共22层)2004年建板塔结合,,-
石景山,远洋山水 ,2室2厅,93.97,720,76621,房本满五年,东北,精装,有电梯,中楼层(共27层)2006年建板塔结合,,-
石景山,杨庄小区 ,3室1厅,84.62,465,54952,房本满五年,南北,精装,有电梯,中楼层(共14层)1991年建板塔结合,,-
石景山,老山东里 ,1室1厅,60.88,358,58805,房本满五年,南,简装,无,中楼层(共6层)1999年建板楼,,-
石景山,黄南苑 ,2室1厅,81.57,440,53942,房本满五年,西南,其他,有电梯,低楼层(共24层)2001年建塔楼,,-
石景山,模式口中里 ,2室1厅,62.12,335,53928,房本满五年,南北,简装,无电梯,中楼层(共6层)1999年建板楼,,-
石景山,老山西里 ,2室1厅,50.15,328,65404,房本满五年,东南北,简装,无电梯,中楼层(共6层)1984年建板楼,,-
石景山,六合园 ,2室1厅,72.78,458,62930,房本满五年,东北,精装,有电梯,低楼层(共18层)1995年建塔楼,,-
石景山,老山东里 ,2室1厅,62.97,380,60347,房本满五年,西南,精装,有电梯,中楼层(共16层)1987年建塔楼,,-
石景山,远洋山水 ,1室0厅,54,406,75186,房本满五年,西,简装,有电梯,高楼层(共27层)2007年建塔楼,,-
石景山,八角北里 ,2室1厅,59.72,345,57770,房本满五年,西南,简装,无,中楼层(共6层)1987年建板楼,,-
石景山,老山东里 ,2室1厅,60.3,380,63019,房本满五年,南,简装,有电梯,中楼层(共16层)1987年建塔楼,,-
石景山,远洋山水 ,1室1厅,67.75,519,76606,房本满五年,东,简装,有电梯,顶层(共26层)2007年建板塔结合,,-
石景山,玉泉路11号院 ,1室1厅,42.42,268,63178,房本满五年,南,精装,无电梯,高楼层(共7层)1990年建板楼,,-
石景山,老山东里 ,1室1厅,44.1,281,63719,房本满五年,南,简装,无电梯,顶层(共6层)1985年建板楼,,-
石景山,远洋山水 ,1室1厅,52.61,390,74131,房本满五年,南,精装,无,高楼层(共24层)2007年建板塔结合,,-
石景山,远洋山水 ,2室1厅,98.36,860,87434,,南,精装,有电梯,高楼层(共26层)2005年建板塔结合,,-
石景山,远洋山水 ,3室2厅,163.2,1400,85785,,南北,精装,有电梯,中楼层(共21层)2006年建板塔结合,,-
石景山,远洋山水 ,2室1厅,97.26,710,73001,房本满五年,南,精装,有电梯,低楼层(共26层)2007年建板塔结合,,-
石景山,远洋沁山水 ,3室1厅,88.18,920,104333,房本满五年,南北,其他,有电梯,低楼层(共21层)2009年建板楼,,-
石景山,远洋山水 ,2室1厅,94.36,730,77364,房本满五年,东北,精装,有电梯,高楼层(共27层)2006年建板塔结合,,-
石景山,新都丽苑 ,2室1厅,95.28,530,55626,房本满五年,南北,简装,有电梯,高楼层(共18层)2001年建板塔结合,,-
石景山,远洋山水 ,3室2厅,146.7,1250,85208,房本满五年,南北,精装,有电梯,中楼层(共26层)2008年建板塔结合,,-
石景山,御景山 ,3室2厅,141.31,780,55198,房本满五年,南北,精装,有电梯,中楼层(共14层)2003年建板塔结合,,-
石景山,石景嘉园 ,2室1厅,65.54,290,44248,房本满五年,东北,简装,无,中楼层(共21层)2010年建塔楼,,-
石景山,新都丽苑 ,2室1厅,93.77,520,55455,房本满五年,南北,精装,无电梯,低楼层(共18层)2001年建板塔结合,,-
石景山,远洋山水 ,1室1厅,67.75,520,76753,房本满五年,东,简装,有电梯,中楼层(共26层)2007年建板塔结合,,-
石景山,重兴园 ,2室1厅,105.06,590,56159,房本满五年,南北,简装,有电梯,中楼层(共15层)2003年建板楼,,-
石景山,融景城 ,2室1厅,87.36,570,65248,房本满五年,南北,精装,有电梯,低楼层(共24层)2012年建板塔结合,,-
石景山,融景城 ,2室1厅,96.04,645,67160,房本满五年,南,精装,有电梯,高楼层(共17层)2011年建板塔结合,,-
石景山,模式口东里 ,2室1厅,58.82,285,48453,房本满五年,东南,简装,有电梯,中楼层(共16层)1991年建塔楼,,-
石景山,模式口中里 ,2室1厅,63.87,320,50102,房本满五年,南北,其他,无,底层(共6层)1999年建板楼,,-
石景山,雍景四季 ,3室1厅,149.35,920,61601,房本满五年,西南,精装,有电梯,中楼层(共25层)2009年建板塔结合,,-
石景山,五芳园 ,2室1厅,63.99,350,54697,房本满五年,东南,精装,无,顶层(共6层)1994年建板楼,,-
石景山,久筑物业 ,1室1厅,56.5,350,61947,房本满五年,南,精装,有电梯,顶层(共12层)1996年建板塔结合,,-
石景山,远洋山水 ,3室1厅,148.38,1250,84244,房本满五年,南北,精装,有电梯,中楼层(共24层)2008年建板塔结合,,-
石景山,七星园 ,2室2厅,94.68,580,61259,房本满五年,东南,精装,有电梯,底层(共14层)2001年建板塔结合,,-
石景山,海特花园小区 ,2室2厅,86.15,473,54905,房本满五年,南北,简装,无电梯,底层(共6层)1993年建板楼,,-
石景山,七星园 ,2室2厅,76.96,455,59122,房本满五年,南西,简装,有电梯,低楼层(共19层)1996年建塔楼,,-
石景山,玉泉新城 ,4室2厅,148.99,1280,85912,房本满五年,南北,精装,有电梯,中楼层(共11层)2005年建板塔结合,,-
石景山,古城路小区 ,2室1厅,48.1,250,51976,房本满五年,南北,其他,无电梯,中楼层(共5层)1976年建板楼,,-
石景山,远洋山水 ,1室0厅,62.28,529,84939,房本满五年,西,精装,有电梯,高楼层(共25层)2005年建塔楼,,-
石景山,黄南苑 ,2室1厅,81.15,446,54960,房本满五年,南,简装,有电梯,中楼层(共24层)2001年建塔楼,,-
石景山,七星园 ,2室1厅,63.96,385,60194,房本满五年,南北,简装,无电梯,顶层(共6层)1994年建板楼,,-
石景山,远洋山水 ,1室0厅,53.53,420,78461,房本满五年,西,精装,有电梯,中楼层(共27层)2007年建塔楼,,-
石景山,八角北里 ,2室1厅,58.8,300,51021,房本满五年,东西北,其他,无电梯,高楼层(共6层)1986年建板楼,,-
石景山,模式口南里 ,2室1厅,57.66,299.9,52000,,南北,精装,无电梯,底层(共6层)1986年建板楼,,-
石景山,御景山 ,2室2厅,98.77,565,57204,,东北,简装,有电梯,底层(共14层)2003年建板塔结合,,-
石景山,御景山 ,2室2厅,98.77,565,57204,房本满五年,东北,简装,有电梯,底层(共14层)2003年建板塔结合,,-
石景山,苹果园小区三区 ,2室1厅,80.91,400,49438,房本满五年,南,精装,有电梯,中楼层(共16层)1994年建塔楼,,-
石景山,远洋山水 ,2室1厅,111.43,810,72692,房本满五年,南,精装,无,高楼层(共27层)2007年建塔楼,,-
石景山,模式口西里 ,3室1厅,54.03,300,55525,房本满五年,南,精装,无电梯,底层(共6层)1991年建板楼,,-
石景山,海特花园小区 ,2室1厅,99.22,525,52913,房本满五年,东西,简装,无电梯,低楼层(共7层)1999年建板楼,,-
石景山,远洋山水 ,1室1厅,60.53,513,84752,房本满五年,南,精装,有电梯,中楼层(共19层)2006年建板塔结合,,-
石景山,金顶街三区 ,2室1厅,90.44,497,54954,房本满五年,南北,精装,有电梯,中楼层(共12层)2003年建板塔结合,,-
石景山,永乐西区 ,2室1厅,35.94,290,80691,房本满五年,南,精装,无电梯,底层(共6层)1993年建板楼,,-
石景山,七星园 ,1室1厅,55.27,359,64954,房本满五年,南,精装,无,低楼层(共19层)1996年建塔楼,,-
石景山,苹果园小区一区 ,2室1厅,59.07,305,51634,房本满五年,南北,简装,无电梯,顶层(共6层)1985年建板楼,,-
石景山,模式口南里 ,2室1厅,59.36,308.6,51988,房本满五年,南北,简装,无电梯,低楼层(共6层)1987年建板楼,,-
石景山,老山西里 ,3室1厅,62.34,395,63363,房本满五年,南北,简装,无电梯,顶层(共6层)1982年建板楼,,-
石景山,七星园 ,3室1厅,125.53,765,60942,房本满五年,南,精装,有电梯,低楼层(共14层)2001年建板塔结合,,-
石景山,金顶街五区 ,2室1厅,93.22,510,54710,房本满五年,西南,精装,有电梯,低楼层(共24层)2003年建塔楼,,-
石景山,重兴园 ,2室1厅,103.65,600,57888,房本满五年,南北,其他,有电梯,高楼层(共15层)2003年建板楼,,-
石景山,八场宿舍 ,1室1厅,52.01,300,57682,房本满五年,南,精装,无电梯,中楼层(共6层)1990年建板楼,,-
石景山,金顶街四区 ,1室1厅,69.24,360,51994,房本满五年,南,精装,有电梯,顶层(共16层)1995年建塔楼,,-
石景山,远洋山水 ,2室1厅,105.93,695,65610,房本满五年,东,精装,有电梯,低楼层(共26层)2007年建板塔结合,,-
石景山,铸造村 ,2室1厅,81.58,407,49890,房本满五年,南,精装,有电梯,低楼层(共16层)1997年建塔楼,,-
石景山,七星园 ,3室2厅,101.7,625,61456,房本满五年,南北,简装,无电梯,低楼层(共6层)1999年建板楼,,-
石景山,五芳园 ,2室1厅,62.86,345,54884,房本满五年,南北,简装,无电梯,顶层(共6层)1993年建板楼,,-
石景山,远洋沁山水 ,2室1厅,88.21,870,98629,房本满五年,南,简装,有电梯,低楼层(共21层)2009年建板楼,,-
石景山,苹果园小区二区 ,2室0厅,69.24,345,49827,房本满五年,南,简装,有电梯,低楼层(共16层)1994年建塔楼,,-
石景山,金顶街三区 ,2室1厅,90.44,497,54954,,南北,简装,有电梯,中楼层(共12层)2003年建板塔结合,,-
石景山,远洋沁山水 ,2室2厅,86.17,758,87966,,南,精装,有电梯,中楼层(共18层)2011年建板楼,,-
石景山,远洋山水 ,2室1厅,102.52,730,71206,,东北,精装,有电梯,低楼层(共26层)2006年建板塔结合,,-
石景山,茂华景公阁 ,2室1厅,85.88,648,75455,,南,精装,有电梯,低楼层(共13层)2007年建板楼,,-
石景山,远洋山水 ,1室1厅,68.67,540,78637,,东西,其他,有电梯,低楼层(共26层)2005年建板塔结合,,-
石景山,碣石坪 ,2室1厅,117,840,71795,,南,精装,无,低楼层(共24层)2004年建板塔结合,,-
石景山,老山东里 ,2室1厅,50.68,330,65115,,南北,精装,无,高楼层(共6层)1985年建板楼,,-
石景山,玉泉路甲65号院 ,2室1厅,62.48,380,60820,房本满五年,南北,简装,无电梯,顶层(共6层)1995年建板楼,,-
石景山,远洋山水 ,3室1厅,135.26,1149,84948,房本满五年,西南,简装,有电梯,中楼层(共26层)2005年建板塔结合,,-
石景山,依翠园 ,2室1厅,78.09,465,59547,房本满五年,南北,简装,无电梯,高楼层(共6层)1995年建板楼,,-
石景山,八角路小区 ,2室2厅,65.49,360,54971,房本满五年,南北,其他,无电梯,中楼层(共5层)1964年建板楼,,-
石景山,八角中里 ,2室1厅,55.08,370,67176,房本满五年,南北,简装,无电梯,底层(共6层)1987年建板楼,,-
石景山,石景山路23号院 ,2室1厅,76.59,490,63978,房本满五年,南,精装,有电梯,中楼层(共12层)1995年建板塔结合,,-
石景山,京汉旭城 ,3室2厅,126.67,849,67025,房本满五年,南北,其他,有电梯,顶层(共15层)2004年建板楼,,-
石景山,远洋山水 ,2室1厅,110.86,820,73968,房本满五年,南北,简装,有电梯,顶层(共26层)2007年建板塔结合,,-
石景山,永乐西区 ,3室1厅,79.2,430,54293,房本满五年,西南,简装,无,高楼层(共18层)1987年建塔楼,,-
石景山,西山枫林四期 ,4室1厅,124.9,675,54044,房本满五年,南北,精装,无电梯,高楼层(共6层)2007年建板楼,,-
石景山,模式口南里 ,2室1厅,61.05,299,48977,房本满五年,南北,精装,无电梯,顶层(共6层)1986年建板楼,,-
石景山,依翠园 ,2室1厅,76.82,485,63135,房本满五年,南西北,精装,有电梯,中楼层(共18层)1998年建塔楼,,-
石景山,翠谷玉景 ,2室2厅,92.49,600,64872,房本满五年,南,简装,无电梯,低楼层(共6层)2004年建板楼,,-
石景山,远洋山水 ,2室1厅,111.26,930,83588,房本满五年,南,简装,有电梯,高楼层(共26层)2005年建板塔结合,,-
石景山,杨庄小区 ,1室1厅,69.24,335,48383,房本满五年,南,简装,无,低楼层(共16层)1997年建塔楼,,-
石景山,远洋山水 ,2室1厅,96.03,725,75498,房本满五年,西北,其他,有电梯,中楼层(共26层)2005年建板塔结合,,-
石景山,老山西里 ,3室1厅,59.24,414,69886,房本满五年,南北,精装,无电梯,底层(共6层)1996年建板楼,,-
石景山,模式口西里 ,3室1厅,78.84,394,49975,房本满五年,南北,简装,无电梯,中楼层(共7层)1999年建板楼,,-
石景山,老山东里 ,2室1厅,63.23,410,64843,房本满五年,南,精装,无电梯,顶层(共6层)1984年建板楼,,-
石景山,地震局宿舍 ,3室1厅,74.45,450,60444,房本满五年,南西北,精装,无电梯,顶层(共6层)1995年建板楼,,-
石景山,六合园 ,3室2厅,97.55,660,67658,房本满五年,南北,精装,无电梯,中楼层(共5层)1993年建板楼,,-
石景山,广安﹒康馨家园 ,2室1厅,71.49,370,51756,房本满五年,南,简装,无,低楼层(共28层)2015年建板塔结合,,-
